0.99,1.367675999,0.743326077,-0.778996964,-0.447328861,0.021795135
1,0.473139796,0.370208978,-0.288935852,-0.746128503,0.410985809
1.01,-1.46995871,-0.76923324,0.757881081,1.055457579,-0.933218903
1.02,-0.362155598,-0.516661665,-0.283136312,-0.280352589,0.842089325
1.03,1.08332012,0.292715427,-1.257458997,-0.256917323,0.815145355
1.04,-0.151850729,0.094676351,1.204445646,0.252799715,-1.289478058
1.05,-0.569498426,0.683053315,0.763680621,-0.204187975,-0.699704499
1.06,1.329169473,-0.155025092,-1.266158307,-0.098729277,0.931902557
1.07,-0.649473517,-0.625726663,-0.007658171,0.167846875,0.602587371
1.08,-1.855023962,-0.114843251,0.824575789,0.545740541,-0.484152741
1.09,1.530588221,-0.074661409,-0.390427798,-0.24519969,0.249321991
1.1,1.018155231,1.21689778,-0.668805708,-0.558646375,0.183458953
1.11,-0.957525719,-0.091882198,1.500222175,0.255729123,-1.103864045
1.12,-0.459902931,-0.663038373,-0.210642064,0.498870009,0.159508758
1.13,0.594583453,-0.255479696,-1.605431385,-0.61723454,1.812072235
1.14,-0.486561295,-0.321492721,0.644790055,0.346540779,-0.648810334
1.15,-0.708714325,0.642871474,1.178347717,0.123905751,-1.499042267
1.16,1.752741251,0.588338974,-0.857290751,-0.959975307,0.557680755
1.17,-0.036331153,-0.203817328,-0.671705478,0.331893738,0.207409149
1.18,-2.228241053,-0.912739816,1.332035521,0.44614066,-0.244650788
1.19,0.289493291,-0.215297854,-0.952983158,0.182493916,0.569655853
1.2,1.649069837,0.364468715,-0.813794203,-0.722693237,0.512774139
1.21,-0.459902931,0.777767655,1.36973253,0.04188232,-1.475092072
1.22,-0.406586204,0.229572533,0.589694427,0.302599655,-0.690723175
1.23,0.710103029,-0.674518899,-1.318354165,-0.374093654,1.701302581
1.24,-0.747220851,-0.640077321,-0.428124807,0.627763972,0.545705658
1.25,-0.907171033,-0.080401672,1.433527468,0.147341017,-0.789517731
1.26,1.175143372,1.239858832,-0.436824116,-0.309646672,-0.274588532
1.27,1.415068645,0.29845569,-0.219341374,-0.461975902,0.09963327
1.28,-1.452186467,-0.332973247,0.659288905,0.545740541,-0.328476471
1.29,-0.901246952,-0.843856659,-0.230940454,0.355329004,0.644500213
1.3,0.970762584,-0.401856404,-1.045775795,-0.239340874,1.006746917
1.31,-0.042255234,0.832300155,0.383810765,-0.166105667,-0.885318512
1.32,0.005137412,0.493624634,1.36103322,-0.292070223,-1.40623526
1.33,0.490912039,0.269754375,-0.952983158,-0.034282295,0.336141449
1.34,-0.214053578,-1.090687971,-0.60791054,-0.092870461,1.183379608
1.35,-1.395907699,-0.700350083,0.264920199,0.730293262,-0.196750397
1.36,0.372430423,0.43048174,0.206924801,-0.371164246,-0.169806427
1.37,1.652031878,0.924144364,-0.315033781,-0.567434599,-0.277582306
1.38,-0.314762952,0.361598583,0.5056011,0.167846875,-0.750598664
1.39,-1.10858978,-0.763492977,0.418608003,0.15905865,0.339135223
1.4,0.182859837,-0.594155216,-1.335752785,0.42856421,1.180385833
1.41,-0.003748709,0.002832142,0.264920199,-0.34772898,0.306203704
1.42,-0.37400376,0.843780681,1.047858071,0.261587939,-1.421204132
1.43,1.186991534,0.453442792,0.038738147,-0.315505489,-0.181781525
1.44,0.203594119,0.002832142,-0.767397885,-0.169035075,0.878014618
1.45,-1.215223235,-1.073467182,0.360612606,0.797669652,0.048739105
1.46,-0.332535194,-0.436297982,0.027139067,-0.004988213,0.288241058
1.47,1.255118463,0.826559891,-0.799295353,-0.456117085,0.135558563
1.48,0.333923897,0.453442792,0.928967505,-0.26277614,-1.0739263
1.49,-0.957525719,0.086065957,0.415708234,0.191282141,-0.654797882
1.5,0.556076928,-0.895519027,-1.155967051,-0.174893892,1.174398285
1.51,-0.631701275,-0.275570616,-0.529616753,0.135623384,0.590612274
1.52,-0.66724576,0.022923063,1.149350018,0.22643504,-0.990100617
1.53,0.887825453,0.726105288,-0.138147817,-0.350658388,-0.433258576
1.54,1.018155231,0.502235029,-0.558614452,-0.467834718,0.360091644
1.55,-0.81830982,-0.640077321,0.615792356,0.563316991,-0.193756623
1.56,-1.286312204,-0.464999297,-0.033756101,0.419775986,0.410985809
1.57,1.249194382,-0.183726407,-0.680404788,-0.292070223,0.925915008
1.58,0.387240625,0.878222259,0.267819969,0.106329301,-0.603903717
1.59,-0.409548244,0.324286874,1.3726323,-0.130952768,-0.99908194
1.6,0.677520584,0.025793194,-0.825393283,0.205929182,0.461879974
1.61,-0.465827012,-0.47073956,-0.60501077,-0.192470342,1.213317352
1.62,-0.966411841,-0.823765739,0.589694427,0.604328706,-0.400327057
1.63,0.27764513,0.573988317,-0.103350578,-0.169035075,-0.379370636
1.64,1.184029494,0.71175463,-0.184544135,-0.968763532,0.051732879
1.65,-0.151850729,-0.071791278,0.148929403,0.551599358,-0.996088166
1.66,-0.996032245,-0.528142191,0.369311915,-0.289140814,0.30320993
1.67,0.093998624,-0.48796035,-1.164666361,0.197140958,0.851070648
1.68,0.307265534,-0.295661537,-0.004758402,-0.022564662,-0.020117707
1.69,-0.646511477,1.024598967,0.940566585,-0.24519969,-0.918250031
1.7,1.030003392,0.166429639,-0.027956561,0.118046934,-0.46319632
1.71,0.416861029,-0.114843251,-0.570213532,-0.306717264,0.928908783
1.72,-1.541047679,-0.344453773,0.186626412,0.616046339,0.294228607
1.73,-0.036331153,-0.904129422,0.50850087,0.51351705,-0.041074128
1.74,0.680482625,1.159495149,-0.778996964,-0.564505191,0.464873748
1.75,0.757495675,0.272624506,0.670887985,-0.256917323,-0.690723175
1.76,-0.59615679,0.114767272,0.592594197,0.490081784,-0.879330964
1.77,-0.406586204,-0.235388775,-0.663006168,-0.429752411,1.14446054
1.78,0.493874079,-1.016064551,-0.718101796,0.440281843,0.602587371
1.79,-1.078969376,0.39317003,0.554897189,0.018447053,-0.553009552
1.8,0.615317736,0.390299899,0.499801561,-0.523493475,-0.606897492
1.81,1.296587029,0.499364897,-0.883388681,0.04188232,-0.25961966
1.82,-0.981222043,-0.284181011,0.50850087,-0.485411168,0.351110321
1.83,-0.764993093,-0.904129422,-0.178744595,0.973434148,-0.190762848
1.84,0.286531251,-0.103362724,-0.532516523,-0.488340576,0.833108001
1.85,0.396126746,0.622780553,0.070635616,-0.300858447,-0.229681916
1.86,0.076226382,0.315676479,0.821676019,0.495940601,-1.349353547
1.87,0.188783917,0.35585832,0.131530784,-0.631881581,0.512774139
1.88,0.108808826,-0.37602522,-1.031276945,0.586752257,0.704375702
1.89,-0.850892265,-0.973012578,0.711484763,0.205929182,0.267284637
1.9,-0.246636022,0.717494893,-0.04825495,0.120976343,-0.118912262
1.91,1.628335554,0.309936216,-0.027956561,-0.365305429,-0.193756623
1.92,-0.110382164,0.671572789,0.320015827,-0.1778233,-0.442239899
1.93,-1.076007336,-0.353064168,0.314216287,0.390481903,-0.056043
1.94,0.393164705,-1.196882838,-0.723901336,0.118046934,0.964834076
1.95,-0.326611113,0.519455818,-0.776097194,-0.180752709,0.422960907
1.96,-0.006710749,-0.068921146,1.395830459,-0.183682117,-1.184695954
1.97,0.837470766,0.78637805,-0.352730789,0.047741136,-0.792511506
1.98,0.188783917,0.189390692,-0.451322966,-0.933610632,0.875020843
1.99,-1.073045295,-1.268636126,0.137330323,1.026163496,-0.199744172
2,-0.711676366,-0.312882326,-0.141047587,0.036023503,0.381048065
2.01,1.01519319,0.642871474,-0.367229639,-0.749057912,0.410985809
2.02,0.683444665,0.496494765,0.447605702,0.534022908,-1.334384674
2.03,-0.785727376,0.352988189,0.937666815,-0.538140517,-0.121906037
2.04,0.265796968,-0.467869429,-1.135668662,0.621905156,0.776226287
2.05,-0.098534002,-0.950051526,-0.138147817,0.15905865,0.86603952
2.06,-1.084893457,0.551027265,0.560696728,0.027235278,-0.322488923
2.07,1.189953574,0.361598583,0.276519278,0.100470485,-0.765567536
2.08,0.585697332,0.728975419,-0.164245746,-0.661175664,0.216390472
2.09,-0.699828204,-0.307142063,0.006840678,0.410987761,-0.088974518
2.1,-0.415472325,-1.18253218,0.114132164,0.308458472,0.318178802
2.11,-0.246636022,0.493624634,-0.89208799,-0.251058507,0.698388153
2.12,0.680482625,-0.117713382,0.51430041,-0.122164543,-0.642822785
2.13,-0.00967279,0.714624762,0.418608003,-0.022564662,-1.029019684
2.14,0.088074544,0.189390692,-0.262837922,-0.526422884,0.345122772
2.15,-0.000786669,-1.067726919,-0.512218134,0.522305275,0.369072967
2.16,-1.164868548,-0.097622461,0.024239297,0.077035219,0.282253509
2.17,0.384278584,0.037273721,0.322915597,-0.227623241,-0.181781525
2.18,1.041851554,0.685923446,-0.288935852,0.100470485,-0.576959748
2.19,-0.308838871,0.424741477,0.647689825,-0.558646375,0.033770233
2.2,-0.23182582,-0.588414953,-0.187443905,0.879693083,-0.076999421
2.21,-0.225901739,-0.436297982,-0.373029179,-0.136811585,1.030697113
2.22,-0.125192366,0.172169902,-0.004758402,-0.040141112,0.231359344
2.23,0.650862221,0.235312796,0.51140064,0.375834862,-0.954175324
2.24,0.085112503,0.866741733,0.270719739,-0.763704953,0.048739105
2.25,0.259872887,-0.350194036,-0.468721585,0.469575926,0.02478891
2.26,-0.468789053,-0.872557975,0.070635616,0.118046934,0.425954681
2.27,-0.862740426,0.301325821,-0.283136312,-0.125093951,0.297222381
2.28,1.124788685,-0.341583642,0.122831474,0.100470485,-0.523071808
2.29,-0.119268285,0.975806731,0.079334925,-0.502987618,-0.373383088
2.3,-0.151850729,-0.114843251,0.206924801,-0.048929337,-0.268600983
2.31,0.037719857,-0.884038501,-0.407826417,0.346540779,0.210402923
2.32,-0.673169841,0.163559508,-0.465821815,-0.365305429,0.722338348
2.33,0.345772059,-0.355934299,0.450505472,0.279164389,-0.517084259
2.34,0.262834928,0.740455946,0.105432855,-0.045999928,-0.520078034
2.35,0.35762022,0.407520688,0.088034235,-0.593799274,0.243334442
2.36,-0.000786669,-0.599895479,-0.155546436,0.844540184,-0.121906037
2.37,-0.910133073,-0.212427723,0.114132164,-0.174893892,0.743294769
2.38,0.188783917,-0.045960094,-0.251238843,0.217646815,0.183458953
2.39,0.656786301,0.307066084,0.23302273,0.065317586,-0.496127839
2.4,-0.184433174,0.763416998,0.52589949,-0.526422884,-0.193756623
2.41,0.372430423,-0.410466798,-0.280236542,0.569175807,-0.160825104
2.42,-0.222939699,-0.462129166,-0.239639763,-0.189540933,0.79119516
2.43,-0.919019194,0.022923063,-0.129448507,0.141482201,0.114602142
2.44,0.727875271,-0.482220087,0.296817668,0.100470485,-0.544028229
2.45,0.28356921,1.148014623,-0.33823194,-0.661175664,-0.088974518
2.46,-0.01263483,-0.155025092,0.320015827,-0.010847029,-0.502115387
2.47,-0.175547052,-0.711830609,-0.019257251,0.364117229,-0.074005646
2.48,-0.528029861,0.14920885,-0.709402487,-0.403387737,0.889989715
2.49,0.419823069,-0.697479951,0.22432342,0.252799715,-0.301532502
2.5,-0.166660931,0.846650812,0.259120659,0.00672942,-0.603903717
2.51,0.242100645,0.439092135,0.282318818,-0.596728682,0.093645721
2.52,0.520532443,-0.594155216,-0.402026878,0.768375569,-0.109930939
2.53,-1.164868548,0.022923063,0.117031934,-0.303787856,0.794188934
2.54,0.025871695,-0.424817456,-0.013457711,0.390481903,0.063707977
2.55,0.772305877,0.332897268,-0.112049888,0.123905751,-0.244650788
2.56,-0.08076176,0.9184041,0.543298109,-0.801787261,-0.00215506
2.57,0.28356921,-0.479349955,-0.013457711,0.86797545,-0.678748078
2.58,-0.332535194,-0.327232984,-0.245439303,-0.420964186,0.895977264
2.59,-0.471751093,-0.109102988,-0.477420895,0.118046934,0.37805429
2.6,0.532380604,-0.533882454,0.421507773,0.29381143,-0.76856131
2.61,-0.122230325,1.21689778,0.027139067,-0.872093059,-0.151843781
2.62,0.733799352,-0.152154961,-0.138147817,0.153199834,-0.448227448
2.63,-0.59319475,-0.516661665,0.088034235,0.106329301,0.117595916
2.64,-0.942715517,0.057364641,-0.358530329,-0.116305727,0.611568695
2.65,0.7960022,-0.78932416,-0.05405449,0.343611371,-0.112924714
2.66,-0.211091537,0.964326205,0.073535386,-0.37995247,-0.223694367
2.67,0.375392463,0.315676479,0.554897189,-0.139740993,-0.445233673
2.68,0.393164705,-0.26409009,-0.204842525,0.44614066,-0.112924714
2.69,-0.664283719,0.034403589,-0.175844826,-0.309646672,0.946871429
2.7,-0.166660931,-0.73192153,0.082234695,0.668775688,0.027782684
2.71,0.203594119,0.292715427,-0.001858632,-0.045999928,-0.050055451
2.72,0.419823069,0.909793706,0.189526182,-0.637740398,-0.074005646
2.73,0.322075736,-0.172245881,0.264920199,0.595540481,-0.762573761
2.74,-0.652435558,-0.163635487,-0.03955564,-0.318434897,0.596599823
2.75,-0.332535194,-0.45064864,-0.62820893,0.261587939,0.542711883
2.76,0.221366362,-0.516661665,0.180826872,0.170776283,-0.271594757
2.77,-0.211091537,1.044689888,0.206924801,-0.614305132,-0.394339508
2.78,0.893749534,0.002832142,0.102533085,0.036023503,-0.648810334
2.79,0.025871695,-0.155025092,-0.184544135,-0.034282295,0.171483856
2.8,-0.969373881,-0.238258906,-0.259938153,0.012588237,0.557680755
2.81,0.218404321,-0.809415081,0.027139067,0.510587642,-0.020117707
2.82,-0.00967279,0.849520944,-0.141047587,-0.385811287,0.04574533
2.83,0.698254867,0.321416742,0.418608003,-0.236411466,-0.523071808
2.84,0.025871695,0.12911793,0.102533085,0.343611371,-0.433258576
2.85,-0.569498426,-0.146414697,-0.071453109,-0.277423181,0.845083099
2.86,0.176935756,-0.743402056,-0.367229639,0.662916872,0.300216156
2.87,-0.453978851,0.321416742,0.282318818,-0.125093951,0.02478891
2.88,0.470177756,0.384559636,0.357712836,-0.221764424,-0.367395539
2.89,0.870053211,0.352988189,-0.242539533,0.22643504,-0.409308381
2.9,-0.824233901,0.088936088,0.369311915,-0.441470044,0.399010711
2.91,-0.222939699,-0.892648895,-0.33533217,0.826963734,0.012813812
2.92,-0.137040527,-0.180856276,-0.33823194,-0.350658388,0.623543792
2.93,-0.137040527,0.482144108,0.148929403,-0.297929039,-0.289557404
2.94,0.680482625,-0.066051015,0.357712836,0.252799715,-1.12781424
2.95,0.005137412,0.573988317,-0.207742294,-0.822293118,0.327160125
2.96,-0.098534002,-0.568324032,-0.404926647,0.42856421,0.093645721
2.97,-0.646511477,-0.763492977,0.24462181,0.314317288,0.135558563
2.98,-0.462864972,0.487884371,-0.286036082,-0.31257608,0.339135223
2.99,1.52466414,-0.09475233,0.044537687,0.077035219,-0.505109162
3,-0.542840063,1.007378178,0.473703632,-0.268634956,-0.376376862
3.01,-0.344383356,-0.390375878,0.270719739,0.249870306,0.078676849
3.02,0.490912039,-0.783583897,-0.764498115,0.469575926,0.71036325
3.03,-0.951601639,0.390299899,0.015539988,-0.423893594,0.653481536
3.04,0.662710382,-0.350194036,0.665088445,0.534022908,-0.975131745
3.05,0.526456524,1.087741861,-0.233840223,-0.409246553,-0.181781525
3.06,0.200632079,0.143468587,0.137330323,-0.488340576,0.291234832
3.07,-0.456940891,-1.010324288,-0.094651268,1.13748101,-0.400327057
3.08,-0.978260002,-0.117713382,-0.149746896,-0.696328563,1.006746917
3.09,0.7960022,-0.063180883,-0.564413992,0.211787999,-0.172800202
3.1,0.043643938,0.419001214,0.607093047,-0.1778233,-0.966150422
3.11,-0.208129497,0.648611737,0.398309614,-0.608446315,-0.265607209
3.12,0.5027602,-0.660168241,-0.802195123,0.657058055,0.135558563
3.13,-0.948639598,-0.642947452,0.027139067,-0.353587796,0.901964813
3.14,-0.572460467,-0.074661409,-0.114949658,0.560387582,-0.247644562
3.15,1.23142214,0.045884115,0.259120659,-0.292070223,-0.355420441
3.16,0.325037776,1.366144619,-0.074352879,-0.582081641,-0.238663239
3.17,-0.116306244,-0.430557719,0.589694427,0.490081784,-0.550015778
3.18,-0.652435558,-0.660168241,-0.219341374,0.22643504,0.788201385
3.19,-0.243673982,-0.089012067,-0.836992362,0.050670544,1.051653534
3.2,0.484987958,-0.307142063,0.723083843,0.173705691,-0.544028229
3.21,-0.122230325,1.34892383,0.380910995,-0.210046791,-0.834424347
3.22,1.01223115,0.028663326,-0.010557941,-0.444399452,0.096639495
3.23,-0.332535194,-0.453518771,-0.564413992,0.545740541,0.255309539
3.24,-1.517351356,-0.622856532,0.267819969,-0.081152828,0.557680755
3.25,0.606431615,-0.479349955,-0.407826417,0.270376164,-0.10394339
3.26,0.659748342,1.059040545,-0.199042985,-0.614305132,-0.328476471
3.27,-0.119268285,0.350118057,0.926067736,-0.418034778,-0.903281159
3.28,0.093998624,-0.396116141,-0.419425497,0.633622789,-0.373383088
3.29,-0.273294386,-0.419077193,-0.576013071,-0.716834421,1.488744598
3.3,-0.394738042,-0.516661665,-0.170045286,0.829893143,-0.169806427
3.31,-0.148888689,0.209481612,0.81007694,-0.122164543,-0.541034455
3.32,0.831546685,1.193936727,-0.196143215,-0.587940457,0.000838714
3.33,0.523494483,-0.155025092,0.015539988,0.437352435,-0.352426667
3.34,-1.40183178,-0.490830481,0.52879926,0.021376462,0.422960907
3.35,-0.205167457,-0.439168114,-0.807994663,0.510587642,0.653481536
3.36,1.021117271,-0.134934171,-0.016357481,-0.253987915,0.237346893
3.37,-0.560612305,1.231248437,0.665088445,-0.12802336,-0.942200226
3.38,0.887825453,-0.327232984,0.476603401,0.068246994,-0.612885041
3.39,0.019947614,0.120507535,-1.028377175,-0.151458626,0.904958587
3.4,-1.155982427,-0.677389031,0.090934005,0.191282141,0.416973358
3.41,-0.311800911,-0.729051398,0.386710535,0.493011192,-0.541034455
3.42,0.514608362,1.139404228,-0.62820893,-0.81936371,0.189446502
3.43,1.184029494,0.169299771,0.311316517,-0.274493773,-0.627853913
3.44,-1.164868548,0.18652056,0.450505472,0.551599358,-0.82244925
3.45,-0.320687032,-0.820895607,-0.228040684,-0.37995247,1.084585052
3.46,0.831546685,-0.562583769,-1.324153705,0.610187523,0.626537567
3.47,-0.830157982,0.594079237,1.07975554,-0.444399452,-0.442239899
3.48,0.218404321,0.54241687,0.78977855,0.188352733,-1.160745758
3.49,1.385448241,0.264014111,-0.89498776,-0.145599809,0.399010711
3.5,-0.951601639,-0.13206404,0.073535386,-0.406317145,0.89298349
3.51,-1.25372976,-0.987363236,0.433106853,1.406986571,-0.553009552
3.52,0.609393655,0.011442537,-0.265737692,-0.661175664,0.860051971
3.53,1.044813594,1.19967699,-0.651407089,-0.309646672,-0.079993195
3.54,-0.285142547,-0.215297854,1.572716423,0.352399596,-1.493054718
3.55,-0.572460467,0.063104904,-0.294735391,-0.210046791,0.342128997
3.56,0.964838504,-0.688869557,-1.541636447,-0.025494071,1.279180389
3.57,-1.046386932,-0.502311007,0.723083843,0.197140958,-0.319495148
3.58,-0.806461659,0.63713121,0.667988215,0.059458769,-1.038001007
3.59,1.983780403,0.154949113,-0.657206629,-0.690469746,0.183458953
3.6,0.06141618,0.473533713,-0.462922045,-0.092870461,0.000838714
3.61,-1.668415417,-0.786454029,1.163848867,0.413917169,-0.445233673
3.62,-0.030407073,-0.594155216,-0.805094893,0.299670247,0.614562469
3.63,1.320283352,0.43048174,-0.941384078,-0.626022765,0.928908783
3.64,-0.616891073,0.519455818,1.36393299,0.188352733,-1.382285065
3.65,-0.279218467,0.192260823,0.711484763,0.317246696,-0.858374543
3.66,1.154409089,-0.034479568,-1.350251634,-0.585011049,1.611489349
3.67,-0.705752285,-0.58267469,-0.196143215,0.586752257,0.312191253
3.68,-1.227071396,-0.485090218,1.424828158,0.39634072,-0.798499054
3.69,1.320283352,1.007378178,-0.854390982,-0.450258269,0.321172577
3.7,1.30547315,0.375949241,-0.288935852,-0.473693535,0.051732879
3.71,-1.869834164,-0.203817328,1.218944495,0.5310935,-0.987106842
3.72,-0.15481277,-0.746272187,-0.477420895,0.141482201,0.60857492
3.73,1.201801736,-0.215297854,-1.553235527,-0.441470044,1.306124359
3.74,-0.954563679,0.407520688,1.018860372,0.115117526,-1.151764435
3.75,-0.187395214,0.152078982,1.201545876,0.038952911,-1.382285065
3.76,1.471347413,0.50510516,-1.654727473,-0.61723454,0.916933685
3.77,-0.498409457,-0.571194164,-0.04535518,-0.013776437,0.452898651
3.78,-2.177886366,-0.774973503,1.114552779,1.02030468,-0.864362091
3.79,1.032965433,0.117637403,-0.802195123,-0.526422884,0.809157806
3.8,1.776437575,0.826559891,-0.776097194,-0.491269985,0.282253509
3.81,-1.39886974,0.258273848,1.793098935,0.475434743,-1.591849274
3.82,-0.140002568,-0.430557719,0.131530784,0.179564508,0.2014216
3.83,1.415068645,-0.152154961,-2.095492498,-0.171964484,1.889910369
